step,reward,policy_gradient_loss,value_loss,entropy,std,inventory,pnl,spread_penalty
5270,-0.048698902,0.026364477706374602,0.02282785049173981,-4.122022588551045,2.2831497192382812,20670.686386390935,-30785.53438157309,1.9992977690198648
5271,-0.04870272,0.026364477706374602,0.02282785049173981,-4.122022588551045,2.2831497192382812,20770.686386390935,-32669.29973424971,1.8853517194365106
5272,-0.04870654,0.026364477706374602,0.02282785049173981,-4.122022588551045,2.2831497192382812,20770.686386390935,-32683.87876827363,1.1606936506994767
5273,-0.048710357,0.026364477706374602,0.02282785049173981,-4.122022588551045,2.2831497192382812,20870.686386390935,-36628.53967927676,0.39778734829861917
5274,-0.048714172,0.026364477706374602,0.02282785049173981,-4.122022588551045,2.2831497192382812,20870.686386390935,-37254.634793956764,1.7251089290879011
5275,-0.048717987,0.026364477706374602,0.02282785049173981,-4.122022588551045,2.2831497192382812,20970.686386390935,-37050.04343068879,0
5276,-0.048721805,0.026364477706374602,0.02282785049173981,-4.122022588551045,2.2831497192382812,21070.686386390935,-37471.966798800975,1.9992967560734134
5277,-0.048725616,0.026364477706374602,0.02282785049173981,-4.122022588551045,2.2831497192382812,21170.686386390935,-37909.14787738584,1.999299479373088
5278,-0.04872943,0.026364477706374602,0.02282785049173981,-4.122022588551045,2.2831497192382812,21070.686386390935,-41086.94356013462,0.2353396633137727
5279,-0.04873324,0.026364477706374602,0.02282785049173981,-4.122022588551045,2.2831497192382812,20970.686386390935,-42561.72442033887,0.08434357972622915
5280,-0.048737053,0.026364477706374602,0.02282785049173981,-4.122022588551045,2.2831497192382812,21070.686386390935,-45735.51924859546,1.9993379182526483
5281,-0.048740864,0.026364477706374602,0.02282785049173981,-4.122022588551045,2.2831497192382812,20970.686386390935,-44896.112610520795,0
5282,-0.048744675,0.026364477706374602,0.02282785049173981,-4.122022588551045,2.2831497192382812,21070.686386390935,-46914.25236835517,1.695986212245359
5283,-0.048748486,0.026364477706374602,0.02282785049173981,-4.122022588551045,2.2831497192382812,21170.686386390935,-44377.314681597054,0.00737167818985189
5284,-0.048752293,0.026364477706374602,0.02282785049173981,-4.122022588551045,2.2831497192382812,21270.686386390935,-40907.02915782947,0
5285,-0.0487561,0.026364477706374602,0.02282785049173981,-4.122022588551045,2.2831497192382812,21370.686386390935,-37292.05087061692,1.9993636123644216
5286,-0.04875991,0.026364477706374602,0.02282785049173981,-4.122022588551045,2.2831497192382812,21400.89286000611,-32242.358532973565,0.5490399325425095
5287,-0.048763715,0.026364477706374602,0.02282785049173981,-4.122022588551045,2.2831497192382812,21500.89286000611,-32086.100045249797,1.9992585808080896
5288,-0.048767522,0.026364477706374602,0.02282785049173981,-4.122022588551045,2.2831497192382812,21500.89286000611,-33460.08898717072,1.9992637820852113
5289,-0.04877133,0.026364477706374602,0.02282785049173981,-4.122022588551045,2.2831497192382812,21600.89286000611,-30664.561133513227,0.7547249089093231
5290,-0.048775133,0.026364477706374602,0.02282785049173981,-4.122022588551045,2.2831497192382812,21700.89286000611,-30227.151269301772,0.5373234017586377
5291,-0.048778936,0.026364477706374602,0.02282785049173981,-4.122022588551045,2.2831497192382812,21800.89286000611,-27310.74546850566,1.720810850549031
5292,-0.04878274,0.026364477706374602,0.02282785049173981,-4.122022588551045,2.2831497192382812,21700.89286000611,-25905.813773198985,0.013785456266426382
5293,-0.04878654,0.026364477706374602,0.02282785049173981,-4.122022588551045,2.2831497192382812,21800.89286000611,-24385.26616503112,0
5294,-0.048790343,0.026364477706374602,0.02282785049173981,-4.122022588551045,2.2831497192382812,21900.89286000611,-20248.701446513645,0
5295,-0.048794143,0.026364477706374602,0.02282785049173981,-4.122022588551045,2.2831497192382812,22000.89286000611,-25311.81268428918,0
5296,-0.048797946,0.026364477706374602,0.02282785049173981,-4.122022588551045,2.2831497192382812,22100.89286000611,-24223.700411611237,0.46540251152707907
5297,-0.048801746,0.026364477706374602,0.02282785049173981,-4.122022588551045,2.2831497192382812,22100.89286000611,-24665.81269401312,1.94241312268115
5298,-0.048805546,0.026364477706374602,0.02282785049173981,-4.122022588551045,2.2831497192382812,22200.89286000611,-21351.91381684784,0.6832511394085037
5299,-0.048809346,0.026364477706374602,0.02282785049173981,-4.122022588551045,2.2831497192382812,22300.89286000611,-19353.576002804562,1.9991541685060696
5300,-0.048813146,0.026364477706374602,0.02282785049173981,-4.122022588551045,2.2831497192382812,22298.77653895116,-18015.697417820804,0.20476656774422117
5301,-0.04881694,0.026364477706374602,0.02282785049173981,-4.122022588551045,2.2831497192382812,22398.77653895116,-16124.993296086788,1.999157862328046
5302,-0.048820738,0.026364477706374602,0.02282785049173981,-4.122022588551045,2.2831497192382812,22498.77653895116,-14445.75168651808,1.9991534987014628
5303,-0.048824534,0.026364477706374602,0.02282785049173981,-4.122022588551045,2.2831497192382812,22598.77653895116,-14681.019174139947,0
5304,-0.048828326,0.026364477706374602,0.02282785049173981,-4.122022588551045,2.2831497192382812,22598.77653895116,-14228.947090970352,1.336631875142321
5305,-0.048832122,0.026364477706374602,0.02282785049173981,-4.122022588551045,2.2831497192382812,22698.77653895116,-9031.32503940165,1.999156507541366
5306,-0.04883592,0.026364477706374602,0.02282785049173981,-4.122022588551045,2.2831497192382812,22598.77653895116,-6998.517360771075,0.05293237778077592
5307,-0.04883971,0.026364477706374602,0.02282785049173981,-4.122022588551045,2.2831497192382812,22698.77653895116,-4967.365279422142,1.6144559215026901
5308,-0.048843503,0.026364477706374602,0.02282785049173981,-4.122022588551045,2.2831497192382812,22598.77653895116,-3158.4223260274157,0.43029875969109416
5309,-0.048847295,0.026364477706374602,0.02282785049173981,-4.122022588551045,2.2831497192382812,22498.77653895116,-2259.623294829391,0
5310,-0.048851088,0.026364477706374602,0.02282785049173981,-4.122022588551045,2.2831497192382812,22506.636936667812,-8110.823731388897,0.8876999039400534
5311,-0.04885488,0.026364477706374602,0.02282785049173981,-4.122022588551045,2.2831497192382812,22606.636936667812,-7894.880628460087,1.51686191655212
5312,-0.04885867,0.026364477706374602,0.02282785049173981,-4.122022588551045,2.2831497192382812,22706.636936667812,-5862.867007664405,1.9990581168025592
5313,-0.04886246,0.026364477706374602,0.02282785049173981,-4.122022588551045,2.2831497192382812,22806.636936667812,-11565.527218393981,0
5314,-0.04886625,0.026364477706374602,0.02282785049173981,-4.122022588551045,2.2831497192382812,22906.636936667812,-13398.100116631947,0.24713979564035707
5315,-0.048870042,0.026364477706374602,0.02282785049173981,-4.122022588551045,2.2831497192382812,23006.636936667812,-14090.221213701181,0.5723931729802749
5316,-0.048873827,0.026364477706374602,0.02282785049173981,-4.122022588551045,2.2831497192382812,23106.636936667812,-16981.170764866285,1.4406820180274613
5317,-0.048877615,0.026364477706374602,0.02282785049173981,-4.122022588551045,2.2831497192382812,23206.636936667812,-14557.56884533912,0.6247809741704516
5318,-0.048881404,0.026364477706374602,0.02282785049173981,-4.122022588551045,2.2831497192382812,23306.636936667812,-11308.653838412836,1.5196390702300893
5319,-0.04888519,0.026364477706374602,0.02282785049173981,-4.122022588551045,2.2831497192382812,23406.636936667812,-15874.118927075528,1.9990045451076677
5320,-0.048888978,0.026364477706374602,0.02282785049173981,-4.122022588551045,2.2831497192382812,23506.636936667812,-16944.37454728782,0
5321,-0.048892763,0.026364477706374602,0.02282785049173981,-4.122022588551045,2.2831497192382812,23406.636936667812,-15775.47120803222,0
5322,-0.048896544,0.026364477706374602,0.02282785049173981,-4.122022588551045,2.2831497192382812,23506.636936667812,-15541.533415162005,0
5323,-0.048900332,0.026364477706374602,0.02282785049173981,-4.122022588551045,2.2831497192382812,23406.636936667812,-15664.621136646718,0
5324,-0.048904117,0.026364477706374602,0.02282785049173981,-4.122022588551045,2.2831497192382812,23405.014029113077,-13546.388863369823,0.9891402507500117
5325,-0.0489079,0.026364477706374602,0.02282785049173981,-4.122022588551045,2.2831497192382812,23505.014029113077,-9348.586357288994,0
5326,-0.04891168,0.026364477706374602,0.02282785049173981,-4.122022588551045,2.2831497192382812,23605.014029113077,-9827.287733512,0
5327,-0.04891546,0.026364477706374602,0.02282785049173981,-4.122022588551045,2.2831497192382812,23605.014029113077,-14784.138976625167,1.9989935573684687
5328,-0.048919242,0.026364477706374602,0.02282785049173981,-4.122022588551045,2.2831497192382812,23606.950916048612,-11833.458874715492,0.971499353065902
5329,-0.048923027,0.026364477706374602,0.02282785049173981,-4.122022588551045,2.2831497192382812,23611.356880007355,-16614.530782198533,0.9373699107681377
5330,-0.048926808,0.026364477706374602,0.02282785049173981,-4.122022588551045,2.2831497192382812,23711.356880007355,-16327.58160488028,0.5876152465905375
5331,-0.048930585,0.026364477706374602,0.02282785049173981,-4.122022588551045,2.2831497192382812,23811.356880007355,-16091.599263016135,1.9989624923117637
5332,-0.048934367,0.026364477706374602,0.02282785049173981,-4.122022588551045,2.2831497192382812,23811.356880007355,-16817.53754192032,1.8210697159809799
5333,-0.048938144,0.026364477706374602,0.02282785049173981,-4.122022588551045,2.2831497192382812,23711.356880007355,-16808.90009959601,0.3145849800781991
5334,-0.04894192,0.026364477706374602,0.02282785049173981,-4.122022588551045,2.2831497192382812,23811.356880007355,-17405.039665170014,0.30655214736258546
5335,-0.048945703,0.026364477706374602,0.02282785049173981,-4.122022588551045,2.2831497192382812,23911.356880007355,-14907.948803790845,0.8120524126248319
5336,-0.04894948,0.026364477706374602,0.02282785049173981,-4.122022588551045,2.2831497192382812,24011.356880007355,-17064.88366216328,0
5337,-0.048953258,0.026364477706374602,0.02282785049173981,-4.122022588551045,2.2831497192382812,24111.356880007355,-25021.6755817784,0
5338,-0.048957035,0.026364477706374602,0.02282785049173981,-4.122022588551045,2.2831497192382812,24211.356880007355,-14099.296878576279,0
5339,-0.04896081,0.026364477706374602,0.02282785049173981,-4.122022588551045,2.2831497192382812,24311.356880007355,-17104.123164116405,0
5340,-0.048964582,0.026364477706374602,0.02282785049173981,-4.122022588551045,2.2831497192382812,24411.356880007355,-17366.101904906332,1.998817481588658
5341,-0.04896836,0.026364477706374602,0.02282785049173981,-4.122022588551045,2.2831497192382812,24311.356880007355,-22130.99510752037,0.02034157720736846
5342,-0.04897213,0.026364477706374602,0.02282785049173981,-4.122022588551045,2.2831497192382812,24411.356880007355,-26885.59664178267,0.287594103271586
5343,-0.048975904,0.026364477706374602,0.02282785049173981,-4.122022588551045,2.2831497192382812,24511.356880007355,-22267.67151524499,1.2478938732797438
5344,-0.048979677,0.026364477706374602,0.02282785049173981,-4.122022588551045,2.2831497192382812,24611.356880007355,-19576.407603074796,0.13335123951014502
5345,-0.04898345,0.026364477706374602,0.02282785049173981,-4.122022588551045,2.2831497192382812,24711.356880007355,-23497.856332209893,1.9987761424497814
5346,-0.048987225,0.026364477706374602,0.02282785049173981,-4.122022588551045,2.2831497192382812,24811.356880007355,-20848.45201122295,0.1497382534245651
5347,-0.048990995,0.026364477706374602,0.02282785049173981,-4.122022588551045,2.2831497192382812,24911.356880007355,-23565.806969634257,0.811347709216865
5348,-0.04899477,0.026364477706374602,0.02282785049173981,-4.122022588551045,2.2831497192382812,24811.356880007355,-27926.340906048194,0
5349,-0.04899854,0.026364477706374602,0.02282785049173981,-4.122022588551045,2.2831497192382812,24911.356880007355,-27574.18539132271,0.009111015221468921
5350,-0.049002312,0.026364477706374602,0.02282785049173981,-4.122022588551045,2.2831497192382812,25011.356880007355,-24248.05794258043,0.3122062121663122
5351,-0.04900608,0.026364477706374602,0.02282785049173981,-4.122022588551045,2.2831497192382812,25111.356880007355,-24797.28258343786,0
5352,-0.04900985,0.026364477706374602,0.02282785049173981,-4.122022588551045,2.2831497192382812,25211.356880007355,-21099.871886097826,1.541108568240095
5353,-0.04901362,0.026364477706374602,0.02282785049173981,-4.122022588551045,2.2831497192382812,25211.356880007355,-25890.091244462878,1.5094597681681954
5354,-0.049017385,0.026364477706374602,0.02282785049173981,-4.122022588551045,2.2831497192382812,25311.356880007355,-29938.6046857303,1.5794995739106559
5355,-0.049021155,0.026364477706374602,0.02282785049173981,-4.122022588551045,2.2831497192382812,25411.356880007355,-32993.22995827161,1.9987350477778236
5356,-0.04902492,0.026364477706374602,0.02282785049173981,-4.122022588551045,2.2831497192382812,25511.356880007355,-28546.16495496314,0.7882245860387443
5357,-0.04902869,0.026364477706374602,0.02282785049173981,-4.122022588551045,2.2831497192382812,25611.356880007355,-27661.174221889116,1.3334323424903118
5358,-0.049032453,0.026364477706374602,0.02282785049173981,-4.122022588551045,2.2831497192382812,25615.73087040966,-27328.476979359984,0.9356419865402358
5359,-0.049036223,0.026364477706374602,0.02282785049173981,-4.122022588551045,2.2831497192382812,25715.73087040966,-26513.332819886506,1.4890257685246553
5360,-0.049039986,0.026364477706374602,0.02282785049173981,-4.122022588551045,2.2831497192382812,25815.73087040966,-25628.187455251813,0.8176881430473114
5361,-0.049043752,0.026364477706374602,0.02282785049173981,-4.122022588551045,2.2831497192382812,25915.73087040966,-25372.172383839265,1.9987926250385815
5362,-0.04904752,0.026364477706374602,0.02282785049173981,-4.122022588551045,2.2831497192382812,25915.73087040966,-27834.198451941833,1.8293847796053335
5363,-0.049051285,0.026364477706374602,0.02282785049173981,-4.122022588551045,2.2831497192382812,26015.73087040966,-29135.56487745326,0
5364,-0.049055047,0.026364477706374602,0.02282785049173981,-4.122022588551045,2.2831497192382812,26015.73087040966,-28094.713340248913,1.7945678007888093
5365,-0.049058814,0.026364477706374602,0.02282785049173981,-4.122022588551045,2.2831497192382812,25915.73087040966,-27716.492767653428,0
5366,-0.049062572,0.026364477706374602,0.02282785049173981,-4.122022588551045,2.2831497192382812,26015.73087040966,-31225.58351183217,0.9972337324058933
5367,-0.04906634,0.026364477706374602,0.02282785049173981,-4.122022588551045,2.2831497192382812,26115.73087040966,-27440.64845376555,0.1048121561649911
5368,-0.0490701,0.026364477706374602,0.02282785049173981,-4.122022588551045,2.2831497192382812,26215.73087040966,-18584.336106053554,0.47601179635483726
5369,-0.049073864,0.026364477706374602,0.02282785049173981,-4.122022588551045,2.2831497192382812,26215.73087040966,-12816.843312939629,1.7084766559560554
5370,-0.049077623,0.026364477706374602,0.02282785049173981,-4.122022588551045,2.2831497192382812,26315.73087040966,-16246.616434353404,1.9987539502495817
5371,-0.04908138,0.026364477706374602,0.02282785049173981,-4.122022588551045,2.2831497192382812,26315.73087040966,-12562.43017434422,0.9417329911231831
5372,-0.049085144,0.026364477706374602,0.02282785049173981,-4.122022588551045,2.2831497192382812,26415.73087040966,-24119.811392550357,1.9987354688283976
5373,-0.049088906,0.026364477706374602,0.02282785049173981,-4.122022588551045,2.2831497192382812,26315.73087040966,-25258.27004435938,0.800275932870729
5374,-0.04909266,0.026364477706374602,0.02282785049173981,-4.122022588551045,2.2831497192382812,26415.73087040966,-10919.093481412157,1.4578009254055648
5375,-0.049096424,0.026364477706374602,0.02282785049173981,-4.122022588551045,2.2831497192382812,26515.73087040966,-12771.184469510801,1.8154957122013722
5376,-0.04910018,0.026364477706374602,0.02282785049173981,-4.122022588551045,2.2831497192382812,26615.73087040966,-6836.685428104363,0
5377,-0.04910394,0.026364477706374602,0.02282785049173981,-4.122022588551045,2.2831497192382812,26615.73087040966,2747.430673134513,1.9984726387645784
5378,-0.049107697,0.026364477706374602,0.02282785049173981,-4.122022588551045,2.2831497192382812,26715.73087040966,12855.69561882224,1.4570262235620843
5379,-0.049111456,0.026364477706374602,0.02282785049173981,-4.122022588551045,2.2831497192382812,26815.73087040966,5615.87853909377,0
5380,-0.049115214,0.026364477706374602,0.02282785049173981,-4.122022588551045,2.2831497192382812,26915.73087040966,9791.106166682206,1.9983666053007103
5381,-0.04911897,0.026364477706374602,0.02282785049173981,-4.122022588551045,2.2831497192382812,27015.73087040966,12057.695635741577,0
5382,-0.049122725,0.026364477706374602,0.02282785049173981,-4.122022588551045,2.2831497192382812,27115.73087040966,8657.22921590507,0
5383,-0.049126484,0.026364477706374602,0.02282785049173981,-4.122022588551045,2.2831497192382812,27215.73087040966,10393.406055910513,1.9983484528432316
5384,-0.04913024,0.026364477706374602,0.02282785049173981,-4.122022588551045,2.2831497192382812,27315.73087040966,15150.734962719493,0
5385,-0.049133994,0.026364477706374602,0.02282785049173981,-4.122022588551045,2.2831497192382812,27319.29106739117,7037.479015484452,0.9129527320146985
5386,-0.04913775,0.026364477706374602,0.02282785049173981,-4.122022588551045,2.2831497192382812,27419.29106739117,7111.600114426576,0.8364543041786646
5387,-0.0491415,0.026364477706374602,0.02282785049173981,-4.122022588551045,2.2831497192382812,27519.29106739117,9575.40594199393,0.8301043303389213
5388,-0.049145255,0.026364477706374602,0.02282785049173981,-4.122022588551045,2.2831497192382812,27419.29106739117,13136.048335398547,0.7039338499831583
5389,-0.04914901,0.026364477706374602,0.02282785049173981,-4.122022588551045,2.2831497192382812,27319.29106739117,11490.957812983543,0
5390,-0.049152765,0.026364477706374602,0.02282785049173981,-4.122022588551045,2.2831497192382812,27419.29106739117,12846.598949714564,1.6079825839810562
5391,-0.049156517,0.026364477706374602,0.02282785049173981,-4.122022588551045,2.2831497192382812,27519.29106739117,14075.915498752147,1.2327683647117351
5392,-0.04916027,0.026364477706374602,0.02282785049173981,-4.122022588551045,2.2831497192382812,27619.29106739117,10547.809618884698,0
5393,-0.049164023,0.026364477706374602,0.02282785049173981,-4.122022588551045,2.2831497192382812,27619.29106739117,6755.720064679161,1.864056047425855
5394,-0.049167775,0.026364477706374602,0.02282785049173981,-4.122022588551045,2.2831497192382812,27719.29106739117,15421.921707682312,0
5395,-0.049171526,0.026364477706374602,0.02282785049173981,-4.122022588551045,2.2831497192382812,27819.29106739117,11416.48830813542,0
5396,-0.049175274,0.026364477706374602,0.02282785049173981,-4.122022588551045,2.2831497192382812,27919.29106739117,11681.462812513113,0
5397,-0.049179025,0.026364477706374602,0.02282785049173981,-4.122022588551045,2.2831497192382812,27919.29106739117,12954.39435715042,1.9984458666594107
5398,-0.049182776,0.026364477706374602,0.02282785049173981,-4.122022588551045,2.2831497192382812,28019.29106739117,11400.323657710105,0
5399,-0.049186524,0.026364477706374602,0.02282785049173981,-4.122022588551045,2.2831497192382812,28019.29106739117,10699.584856754169,1.9984705825255717
5400,-0.049190275,0.026364477706374602,0.02282785049173981,-4.122022588551045,2.2831497192382812,28019.29106739117,6776.901208937168,1.8067504512049182
5401,-0.049194023,0.026364477706374602,0.02282785049173981,-4.122022588551045,2.2831497192382812,28022.643394412542,9158.397285860032,1.092487777276299
5402,-0.04919777,0.026364477706374602,0.02282785049173981,-4.122022588551045,2.2831497192382812,28122.643394412542,13697.913594130427,0
5403,-0.04920152,0.026364477706374602,0.02282785049173981,-4.122022588551045,2.2831497192382812,28022.643394412542,10541.688602999784,0
5404,-0.04920527,0.026364477706374602,0.02282785049173981,-4.122022588551045,2.2831497192382812,28122.643394412542,9405.971617881209,0.31667608223302407
5405,-0.049209014,0.026364477706374602,0.02282785049173981,-4.122022588551045,2.2831497192382812,28122.643394412542,12662.544199670665,1.4428989471606164
5406,-0.04921276,0.026364477706374602,0.02282785049173981,-4.122022588551045,2.2831497192382812,28222.643394412542,15863.06853993889,0
5407,-0.04921651,0.026364477706374602,0.02282785049173981,-4.122022588551045,2.2831497192382812,28222.643394412542,26023.237387661822,1.9985019862164268
5408,-0.049220253,0.026364477706374602,0.02282785049173981,-4.122022588551045,2.2831497192382812,28122.643394412542,25870.91645886004,0
5409,-0.049224,0.026364477706374602,0.02282785049173981,-4.122022588551045,2.2831497192382812,28222.643394412542,28256.516554174013,1.7500795891130223
5410,-0.049227744,0.026364477706374602,0.02282785049173981,-4.122022588551045,2.2831497192382812,28322.643394412542,18036.840932155028,0
5411,-0.049231492,0.026364477706374602,0.02282785049173981,-4.122022588551045,2.2831497192382812,28316.505841827395,13815.928552735597,0.29194762290294735
5412,-0.049235236,0.026364477706374602,0.02282785049173981,-4.122022588551045,2.2831497192382812,28416.505841827395,15503.849710116163,1.2298436253809732
5413,-0.04923898,0.026364477706374602,0.02282785049173981,-4.122022588551045,2.2831497192382812,28516.505841827395,4949.8819114612415,0
5414,-0.049242724,0.026364477706374602,0.02282785049173981,-4.122022588551045,2.2831497192382812,28515.550112039007,2953.7973523484543,0.5558932321471028
5415,-0.049246468,0.026364477706374602,0.02282785049173981,-4.122022588551045,2.2831497192382812,28615.550112039007,11096.362529457547,1.4289731497918852
5416,-0.04925021,0.026364477706374602,0.02282785049173981,-4.122022588551045,2.2831497192382812,28615.550112039007,14656.277386383153,1.4315321275720063
5417,-0.04925395,0.026364477706374602,0.02282785049173981,-4.122022588551045,2.2831497192382812,28615.550112039007,17769.51091145072,1.9249736833150985
5418,-0.049257696,0.026364477706374602,0.02282785049173981,-4.122022588551045,2.2831497192382812,28715.550112039007,26703.804492736235,0
5419,-0.04926144,0.026364477706374602,0.02282785049173981,-4.122022588551045,2.2831497192382812,28815.550112039007,34420.579084173776,0.6812215912471871
5420,-0.049265184,0.026364477706374602,0.02282785049173981,-4.122022588551045,2.2831497192382812,28915.550112039007,32533.998525743373,1.9982840091422311
5421,-0.049268924,0.026364477706374602,0.02282785049173981,-4.122022588551045,2.2831497192382812,29015.550112039007,33949.900221928954,0
5422,-0.049272664,0.026364477706374602,0.02282785049173981,-4.122022588551045,2.2831497192382812,28915.550112039007,36563.159174515866,0.30852432539111135
5423,-0.049276408,0.026364477706374602,0.02282785049173981,-4.122022588551045,2.2831497192382812,29015.550112039007,38294.52122042235,0.42267496014224815
5424,-0.049280144,0.026364477706374602,0.02282785049173981,-4.122022588551045,2.2831497192382812,28915.550112039007,34955.60366069339,0
5425,-0.049283884,0.026364477706374602,0.02282785049173981,-4.122022588551045,2.2831497192382812,29015.550112039007,43051.922394761816,0
5426,-0.04928763,0.026364477706374602,0.02282785049173981,-4.122022588551045,2.2831497192382812,29115.550112039007,39261.20170072373,0.792095433858981
5427,-0.049291365,0.026364477706374602,0.02282785049173981,-4.122022588551045,2.2831497192382812,29215.550112039007,37789.33497530315,0
5428,-0.049295105,0.026364477706374602,0.02282785049173981,-4.122022588551045,2.2831497192382812,29315.550112039007,39536.19689913932,1.9985382335330182
5429,-0.049298845,0.026364477706374602,0.02282785049173981,-4.122022588551045,2.2831497192382812,29315.550112039007,44666.50763270538,1.5648880636490652
5430,-0.04930258,0.026364477706374602,0.02282785049173981,-4.122022588551045,2.2831497192382812,29415.550112039007,48915.388747126795,1.9986351740623758
5431,-0.049306322,0.026364477706374602,0.02282785049173981,-4.122022588551045,2.2831497192382812,29515.550112039007,42272.21092192922,1.5967208787160299
5432,-0.04931006,0.026364477706374602,0.02282785049173981,-4.122022588551045,2.2831497192382812,29615.550112039007,43145.141395566054,1.6539272586492288
5433,-0.0493138,0.026364477706374602,0.02282785049173981,-4.122022588551045,2.2831497192382812,29715.550112039007,36755.906454791315,1.9986176917966438
5434,-0.049317535,0.026364477706374602,0.02282785049173981,-4.122022588551045,2.2831497192382812,29722.145057051934,33783.95821049996,0.32143073830939395
5435,-0.04932127,0.026364477706374602,0.02282785049173981,-4.122022588551045,2.2831497192382812,29722.145057051934,33783.95821049996,1.9985960451937743
5436,-0.049325008,0.026364477706374602,0.02282785049173981,-4.122022588551045,2.2831497192382812,29822.145057051934,33780.95833257027,0
5437,-0.049328744,0.026364477706374602,0.02282785049173981,-4.122022588551045,2.2831497192382812,29822.145057051934,34377.52864766121,1.4842599517040482
5438,-0.04933248,0.026364477706374602,0.02282785049173981,-4.122022588551045,2.2831497192382812,29822.145057051934,39596.49504260998,1.9986498076285106
5439,-0.049336217,0.026364477706374602,0.02282785049173981,-4.122022588551045,2.2831497192382812,29722.145057051934,35561.493328511715,0.4357028862604463
5440,-0.04933995,0.026364477706374602,0.02282785049173981,-4.122022588551045,2.2831497192382812,29822.145057051934,46575.23324467521,0
5441,-0.049343687,0.026364477706374602,0.02282785049173981,-4.122022588551045,2.2831497192382812,29822.145057051934,37971.15123267006,1.9985720956647468
5442,-0.04934742,0.026364477706374602,0.02282785049173981,-4.122022588551045,2.2831497192382812,29722.145057051934,39096.68015321996,0
5443,-0.049351156,0.026364477706374602,0.02282785049173981,-4.122022588551045,2.2831497192382812,29722.145057051934,41176.99447476305,1.588138306227858
5444,-0.04935489,0.026364477706374602,0.02282785049173981,-4.122022588551045,2.2831497192382812,29822.145057051934,41766.564057432115,1.0381802329591874
5445,-0.04935862,0.026364477706374602,0.02282785049173981,-4.122022588551045,2.2831497192382812,29922.145057051934,44445.94808371551,1.998590444667105
5446,-0.049362354,0.026364477706374602,0.02282785049173981,-4.122022588551045,2.2831497192382812,30022.145057051934,45939.1467737779,0
5447,-0.049366087,0.026364477706374602,0.02282785049173981,-4.122022588551045,2.2831497192382812,29922.145057051934,48931.543909762986,0
5448,-0.04936982,0.026364477706374602,0.02282785049173981,-4.122022588551045,2.2831497192382812,30022.145057051934,46812.980883237906,1.9985989839159715
5449,-0.049373552,0.026364477706374602,0.02282785049173981,-4.122022588551045,2.2831497192382812,30022.145057051934,36587.23744507413,1.7519453657605268
5450,-0.049377285,0.026364477706374602,0.02282785049173981,-4.122022588551045,2.2831497192382812,29922.145057051934,44667.46186480392,0.1373456391894221
5451,-0.049381014,0.026364477706374602,0.02282785049173981,-4.122022588551045,2.2831497192382812,29944.00021228753,52748.52915009018,1.0041060944442248
5452,-0.049384747,0.026364477706374602,0.02282785049173981,-4.122022588551045,2.2831497192382812,30044.00021228753,54556.47282746527,0.5270169420250947
5453,-0.049388476,0.026364477706374602,0.02282785049173981,-4.122022588551045,2.2831497192382812,30144.00021228753,60400.395781372674,0
5454,-0.049392212,0.026364477706374602,0.02282785049173981,-4.122022588551045,2.2831497192382812,30244.00021228753,53895.54710291978,0
5455,-0.04939594,0.026364477706374602,0.02282785049173981,-4.122022588551045,2.2831497192382812,30244.00021228753,60851.53793543577,1.4644896403317829
5456,-0.04939967,0.026364477706374602,0.02282785049173981,-4.122022588551045,2.2831497192382812,30344.00021228753,47801.83966300171,1.3045312668504503
5457,-0.0494034,0.026364477706374602,0.02282785049173981,-4.122022588551045,2.2831497192382812,30444.00021228753,34423.40658619627,0
5458,-0.04940713,0.026364477706374602,0.02282785049173981,-4.122022588551045,2.2831497192382812,30544.00021228753,54192.820664611645,0
5459,-0.04941086,0.026364477706374602,0.02282785049173981,-4.122022588551045,2.2831497192382812,30644.00021228753,90844.52672990318,0
5460,-0.049414586,0.026364477706374602,0.02282785049173981,-4.122022588551045,2.2831497192382812,30744.00021228753,57945.69056525733,0
5461,-0.049418315,0.026364477706374602,0.02282785049173981,-4.122022588551045,2.2831497192382812,30844.00021228753,66515.67799039744,0
5462,-0.04942204,0.026364477706374602,0.02282785049173981,-4.122022588551045,2.2831497192382812,30944.00021228753,52900.53696683701,1.9973821379891366
5463,-0.049425773,0.026364477706374602,0.02282785049173981,-4.122022588551045,2.2831497192382812,31044.00021228753,52855.53727201279,0.07383448276391906
5464,-0.049429502,0.026364477706374602,0.02282785049173981,-4.122022588551045,2.2831497192382812,31044.00021228753,54069.61461185757,1.997365958986341
5465,-0.049433224,0.026364477706374602,0.02282785049173981,-4.122022588551045,2.2831497192382812,31144.00021228753,56414.26880277507,1.8654202540068134
5466,-0.049436953,0.026364477706374602,0.02282785049173981,-4.122022588551045,2.2831497192382812,31244.00021228753,43497.44046792388,0
5467,-0.049440682,0.026364477706374602,0.02282785049173981,-4.122022588551045,2.2831497192382812,31144.00021228753,38432.56470121816,0
5468,-0.049444407,0.026364477706374602,0.02282785049173981,-4.122022588551045,2.2831497192382812,31244.00021228753,42468.96054180153,1.9973299848939947
5469,-0.049448133,0.026364477706374602,0.02282785049173981,-4.122022588551045,2.2831497192382812,31344.00021228753,37133.53716586903,0
5470,-0.049451858,0.026364477706374602,0.02282785049173981,-4.122022588551045,2.2831497192382812,31353.34113307056,41521.161682205275,0.680064657567994
